Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
Variety,,,2022,2023,,"% Change 1st week of May 2023, compared to:",, ,,,,,
Sinhala Name,,Common Name,1st week of May,4th week of Apr.,1st week of May,Last week ,Last Year,,,, ,,
1,තෝරා,Seer (L),1358.33,1521.43,1650,0.08450602393800564,0.21472690730529406,, ,,,,
2,පරව් (ලොකු),Trevally (L),845,1242.26,1225,-0.013894031845185381,0.44970414201183434,  ,, , ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1083.33,1064.29,1350,0.2684512679814713,0.2461576804851708, ,, ,,,
4,ගල්මාළු (පොඩි),Rock fish (S),791.67,858.33,1200,0.39806368180070595,,, ,,, , 
5,තලපත්,Sail fish,1200,1585.71,1962.5,0.23761595752060588,0.6354166666666666,,,,,,
6,බලයා,Skipjack tuna,621.43,821.43,1000,0.21738918714923983,0.6091917030075794,,,,,,
7,කෙළවල්ලා,Yellowfin tuna,1115,1207.14,1375,0.13905595042828495,0.23318385650224216, ,,,,, 
8,සාලයා (මට්ට),Sardinella,265,439.29,581.25,0.3231578228505087,1.1933962264150944,,,,,,
9,මෝරා,Sharks,,966.67,933.33,-0.03448953624297839,,,,,,,
10,හුරුල්ලා,Herrings,570,689.29,887.5,0.2875567613051111,0.5570175438596491,,,,,,
11,කුම්බලා,Indian Mackerel,695.83,891.67,1100,0.23364024807383904,0.5808458962677665,,,,,,
12,කාරල්ලා,Pony fish,231.25,408.33,266.68,-0.3469007910268655,0.15321081081081084,,,,,,
13,කටුවල්ලා,Katuwalla,325,600,550,-0.08333333333333333,0.6923076923076923,,, ,,,
14,හාල්මැස්සා,Anchovy,400,500,533.33,0.06666000000000008,0.3333250000000001,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1008.33,1350,1212.5,-0.10185185185185185,0.20248331399442637,,,,,,
16, කොප්පරා,Marlins,1368.75,1800,2300,0.2777777777777778,0.680365296803653,, ,,,,
17,අලගොඩුවා,Frigate tuna(L),625,712.5,875,0.22807017543859648,0.4,,,,,,
18,ඇටවල්ලා,Kawakawa,700,900,962.5,0.06944444444444445,0.375,,, ,,,
19,ඇටිස්සා,Red Bream(L),891.67,1191.67,1483.33,0.24474896573715865,0.6635414447048796,,,,,,
20,බෝල්ලා,Big eye scade,612.5,842.86,966.67,0.14689272239755113,0.5782367346938775,,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,875,1120,1450,0.29464285714285715,0.6571428571428571,, ,,, ,
22,හබරලි,Needle fish,650,816.67,1200,0.4693817576254792,0.8461538461538461,,,,,,
23,හැඩැල්ලා,Indian Anchovies,1200,1300,1333.33,0.02563846153846148,0.11110833333333327,, , ,,,
24,ජීලාවා,Barracuda(L),856.25,1166.66,1233.33,0.057146040834518914,0.44038540145985394,,, ,,,
25,ලින්නා,Indian Scad(L),633.33,787.5,868.75,0.10317460317460317,0.371717745882873,,,,,,
26,ලින්නා,Indian Scad(S),493.75,675.83,731.25,0.0820028705443676,0.4810126582278481,,,,,,
27,ලේන පරව්,Rainbow Runner,680,691.67,933.33,0.3493862680179856,0.37254411764705886,,,,,,
28,සුද්දා,Threadfin  Bream,800,1016.67,1233.33,0.21310749800820322,0.5416624999999999,,, ,,,
29,සූඩයා,White Sardinella,206.67,333.33,400,0.20001200012000125,0.9354526539894519,,,,,, 
30,දැල්ලා,Squids /Cuttle fish,1256.25,1485.71,887.5,-0.40264250762261816,-0.2935323383084577,,,,,,
31,කකුළුවා(L),Sea Crabs(L),1962.5,1942.26,1800,-0.07324457075777702,-0.08280254777070063,,,, ,,
32,තිලාපියා,Tilapia (M),,,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,
